t,path_0,path_1,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19
5.000000000000000000e-01,6.018822035485811295e-01,1.328235248474151975e+00,1.694480762821595210e+00,-9.061241559174590954e-01,1.152664380291602564e+00,-4.865883182988495204e-01,-5.800568499234049630e-02,-1.170601912001021788e-01,9.517782106079050730e-02,1.415571580677577934e+00,3.679354375939281052e-01,-2.885131203658480858e-01,-5.568677620496255143e-01,7.009916531786022365e-01,-1.221421100894928502e+00,-8.862087783581454881e-01,-3.182859234290326411e-02,-9.523752606104973761e-01,-2.008169582419345456e-01,-9.952256568947750459e-01
5.100000000000000089e-01,6.233547223941025006e-01,1.347784532695997184e+00,1.713117797616348081e+00,-9.273537360722301504e-01,1.172521500614865708e+00,-5.068197781986852890e-01,-5.968976345628730640e-02,-1.220044094777805593e-01,1.018139845863357817e-01,1.435054219791268793e+00,3.856397442616902871e-01,-3.020546722587095778e-01,-5.784158990570195114e-01,7.227320038797135915e-01,-1.238466528105057973e+00,-9.076673815730933459e-01,-3.205724099402168514e-02,-9.730269875205099783e-01,-2.101894517635274906e-01,-1.015301960108814683e+00
5.200000000000000178e-01,6.452537336012903468e-01,1.367402827687716371e+00,1.732010582624384787e+00,-9.483704359431851527e-01,1.192378331457255136e+00,-5.277532201421925029e-01,-6.184658377263396734e-02,-1.276383750168262332e-01,1.085968442536213441e-01,1.454656709381132673e+00,4.040069921503328110e-01,-3.166057650630409448e-01,-6.004540461290666098e-01,7.447523002950895421e-01,-1.255573335884482944e+00,-9.289202332765412740e-01,-3.265326532440755714e-02,-9.934648815740488859e-01,-2.204771188754977018e-01,-1.035181167319181306e+00
5.300000000000000266e-01,6.675044740692551715e-01,1.387105853542033973e+00,1.751152962469196162e+00,-9.691709959489764881e-01,1.212233536820518376e+00,-5.492899018618673246e-01,-6.448517901523111162e-02,-1.339768998082164486e-01,1.155479547430992432e-01,1.474395600200566481e+00,4.230191163769008167e-01,-3.321428748026270528e-01,-6.228774772584638741e-01,7.669764741904654404e-01,-1.272759746559983807e+00,-9.499582599733956689e-01,-3.362091518679423408e-02,-1.013697143509853182e+00,-2.316861476327519986e-01,-1.054879350288974393e+00
5.400000000000000355e-01,6.900254664863567644e-01,1.406913677815655017e+00,1.770531683822333724e+00,-9.897588331970772479e-01,1.232094753605450954e+00,-5.713298284683675510e-01,-6.760621307231320931e-02,-1.410257832402604661e-01,1.226957209306019370e-01,1.494288379463533323e+00,4.426477200319745009e-01,-3.486295297605192522e-01,-6.455874197132458470e-01,7.893273693169833294e-01,-1.290038683048148505e+00,-9.707803175273495011e-01,-3.495614562103974143e-02,-1.033735738637466817e+00,-2.438115196816074415e-01,-1.074413822336294233e+00
5.500000000000000444e-01,7.127317414668319362e-01,1.426848385827865773e+00,1.790127537929226520e+00,-1.010140892698969894e+00,1.251976940240024927e+00,-5.937753966201437805e-01,-7.120276091702197607e-02,-1.487827531323523134e-01,1.300744891445834994e-01,1.514351410721523239e+00,4.628532179672202318e-01,-3.660184908169533680e-01,-6.684935116065255922e-01,8.117301273811192708e-01,-1.307418370753339776e+00,-9.913899301892993288e-01,-3.664733248004962279e-02,-1.053593663001975322e+00,-2.568382946522564936e-01,-1.093800922869486048e+00
5.600000000000000533e-01,7.355387589643210822e-01,1.446931640347835613e+00,1.809917239638165976e+00,-1.030325215502682745e+00,1.271900216625957869e+00,-6.165337764523649566e-01,-7.526198395883225423e-02,-1.572392202627792834e-01,1.377227823932565265e-01,1.534598045771495611e+00,4.835847263657233608e-01,-3.842542007715807340e-01,-6.915146822608300159e-01,8.341157064513369246e-01,-1.324903455470470170e+00,-1.011792649743685102e+00,-3.867689717980371533e-02,-1.073283081877841161e+00,-2.707434961601433709e-01,-1.113054738704206903e+00
5.700000000000000622e-01,7.583665878999010790e-01,1.467182391098541760e+00,1.829875781663247825e+00,-1.050319362487261321e+00,1.291887413785683725e+00,-6.395178816391832166e-01,-7.976763039938322697e-02,-1.663826722955468185e-01,1.456806855989234428e-01,1.555037121302091041e+00,5.047808820112411610e-01,-4.032750295562073095e-01,-7.145786334578848598e-01,8.564240937744801441e-01,-1.342496414694187790e+00,-1.031994224398699478e+00,-4.102380426917773965e-02,-1.092814371821114294e+00,-2.854982570226224370e-01,-1.132186711217484820e+00
5.799999999999999600e-01,7.811458373314018599e-01,1.487703303737909266e+00,1.850146348862504508e+00,-1.070145018514842894e+00,1.312018382371703096e+00,-6.626833672349351501e-01,-8.479119193782649888e-02,-1.762949700699974753e-01,1.539358604124869689e-01,1.575776560366972001e+00,5.263664928480327188e-01,-4.230984224736191179e-01,-7.376429801664459163e-01,8.786121512551798851e-01,-1.360316749926669511e+00,-1.052011871087638273e+00,-4.374973808661795222e-02,-1.112220151000353319e+00,-3.011653945012989775e-01,-1.151240446693002628e+00
5.899999999999999689e-01,8.038126896862660686e-01,1.508326353280406984e+00,1.870371644907835362e+00,-1.089776855988492832e+00,1.332200775957250949e+00,-6.858783744867175125e-01,-9.014780680184551753e-02,-1.867771394569240073e-01,1.626195898653616800e-01,1.596604866639186771e+00,5.482754186681674247e-01,-4.434890871005640056e-01,-7.606028105320079558e-01,9.006337762862548502e-01,-1.378130844412071676e+00,-1.071825266222862894e+00,-4.667533777361401737e-02,-1.131459100848321242e+00,-3.175216253732237037e-01,-1.170154606043215084e+00
5.999999999999999778e-01,8.263232046249439078e-01,1.529141323895266025e+00,1.890703543074682358e+00,-1.109235482128296368e+00,1.352508677719305386e+00,-7.090659380652151178e-01,-9.591249585552777401e-02,-1.979098271531900544e-01,1.717070976202248744e-01,1.617618180159793750e+00,5.704232320951083679e-01,-4.644534601376654193e-01,-7.834252212619369216e-01,9.224725746425164186e-01,-1.396060477988900761e+00,-1.091450800939993471e+00,-4.986700347600250827e-02,-1.150562515229697658e+00,-3.346199244317883958e-01,-1.188971614808948418e+00
6.099999999999999867e-01,8.486461347923700549e-01,1.550143107935938680e+00,1.911131135505530709e+00,-1.128526934311048002e+00,1.372954379673251957e+00,-7.321741912822239406e-01,-1.020846128375829109e-01,-2.096858237600773833e-01,1.812084826942185201e-01,1.638803167777016290e+00,5.927307290803534023e-01,-4.859107653603011445e-01,-8.060577907723308622e-01,9.441199592847011601e-01,-1.414110652150129877e+00,-1.110893414901842791e+00,-5.332164067538933822e-02,-1.169538239578620908e+00,-3.524171416856531902e-01,-1.207700194447867137e+00
6.199999999999999956e-01,8.707648049614920005e-01,1.571320252948344098e+00,1.931649676578007346e+00,-1.147659184275889421e+00,1.393544335581491822e+00,-7.551337879886229620e-01,-1.086719668805564698e-01,-2.220999449537498227e-01,1.911178408169046938e-01,1.660142419713872552e+00,6.151222630730789342e-01,-5.077731657894491990e-01,-8.284515917820577391e-01,9.655792760195611724e-01,-1.432287432592932896e+00,-1.130160012064629349e+00,-5.704663641131534763e-02,-1.188396014628312569e+00,-3.708637122149452403e-01,-1.226350940493526664e+00
6.300000000000000044e-01,8.926759567310375010e-01,1.592655921504506189e+00,1.952260426520499248e+00,-1.166642811699966309e+00,1.414278894162864342e+00,-7.778792252635633453e-01,-1.156905554761823440e-01,-2.351471272847636962e-01,2.014116766022555904e-01,1.681615744405914770e+00,6.375288869319331031e-01,-5.299455681271593166e-01,-8.505624182279084566e-01,9.868638790015478168e-01,-1.450597088276308844e+00,-1.149260208628042568e+00,-6.106034292514866263e-02,-1.207147953035122345e+00,-3.899015345160276036e-01,-1.244936591528772674e+00
6.400000000000000133e-01,9.143877541244891383e-01,1.614129273028376277e+00,1.972970000914275657e+00,-1.185491082546995534e+00,1.435152538435333636e+00,-8.003510207195367876e-01,-1.231632442712485009e-01,-2.488200087839027019e-01,2.120489929347568192e-01,1.703201641921905818e+00,6.598910087466367536e-01,-5.523270281957382011e-01,-8.723525282923327850e-01,1.007994695636608373e+00,-1.469045003775897307e+00,-1.168206509629803325e+00,-6.539139464753525310e-02,-1.225808388258041060e+00,-4.094626769323359561e-01,-1.263471668931220870e+00
6.500000000000000222e-01,9.359171645545374396e-01,1.635717129818892612e+00,1.993789338945537670e+00,-1.204219409344804648e+00,1.456154605659999435e+00,-8.224981818185985727e-01,-1.311176292512362951e-01,-2.631065510206258007e-01,2.229732222868393843e-01,1.724878810640645632e+00,6.821602705723122106e-01,-5.748138820143353644e-01,-8.937923490414553251e-01,1.028997488507468638e+00,-1.487634630989914664e+00,-1.187013859256607740e+00,-7.007696354153962470e-02,-1.244393142842891820e+00,-4.294695574482537137e-01,-1.281971592773800461e+00
6.600000000000000311e-01,9.572870027201190180e-01,1.657395730222327224e+00,2.014732431312526550e+00,-1.222844354284285284e+00,1.477270410824285563e+00,-8.442803122480755373e-01,-1.395833794372115799e-01,-2.779881592675496615e-01,2.341158083600591022e-01,1.746627513204626281e+00,7.043004118254092560e-01,-5.973041315636117288e-01,-9.148616378576801544e-01,1.049900083354328606e+00,-1.506366703193425804e+00,-1.205698702045184589e+00,-7.516017079617780261e-02,-1.262918423482861208e+00,-4.498367828244692057e-01,-1.300451513310653784e+00
6.700000000000000400e-01,9.785229791100842345e-01,1.679142343569804519e+00,2.035814972484607299e+00,-1.241382450709442864e+00,1.498482629489073625e+00,-8.656688438388189244e-01,-1.485893470172658382e-01,-2.934385292165559989e-01,2.454008897740665440e-01,1.768430637797936411e+00,7.262870267750390907e-01,-6.197021885007750752e-01,-9.355498096114073237e-01,1.070729862245862973e+00,-1.525238832950178258e+00,-1.224277820523364424e+00,-8.068693906098600710e-02,-1.281399632044468051e+00,-4.704743079899081915e-01,-1.318925148045515083e+00
6.800000000000000488e-01,9.996510842059838087e-01,1.700936552130901669e+00,2.057053101331159706e+00,-1.259849128512777972e+00,1.519772749641302045e+00,-8.866471836537109796e-01,-1.581606584155847983e-01,-3.094231882078603557e-01,2.567503277598910394e-01,1.790274350361997335e+00,7.481063271144690052e-01,-6.419229992045439870e-01,-9.558554171885668138e-01,1.091511780090240302e+00,-1.544245496274170737e+00,-1.242767238581131695e+00,-8.670256845465790230e-02,-1.299850361670633392e+00,-4.912912024784398257e-01,-1.337403869203741102e+00
6.900000000000000577e-01,1.020695550058894341e+00,1.722761090196226919e+00,2.078462358712461988e+00,-1.278257945861071443e+00,1.541122404794425194e+00,-9.072098841671484282e-01,-1.683158978046384591e-01,-3.258995092796984072e-01,2.680883404686204008e-01,1.812148323267947392e+00,7.697531961031256476e-01,-6.638948394796323482e-01,-9.757850007279575966e-01,1.112267051669921569e+00,-1.563378313106389861e+00,-1.261181405985581705e+00,-9.324825527187778629e-02,-1.318281746485651773e+00,-5.121992236950164701e-01,-1.355896174488934181e+00
7.000000000000000666e-01,1.041677492712408837e+00,1.744602235275533264e+00,2.100056930109400088e+00,-1.296620202833533853e+00,1.562514451825159467e+00,-9.273611555230076853e-01,-1.790644102451584008e-01,-3.428169181507450536e-01,2.793452244751697400e-01,1.834045610518423741e+00,7.912289053484130585e-01,-6.855605137737652566e-01,-9.953516242272010262e-01,1.133012516767443634e+00,-1.582626494980095666e+00,-1.279532755172923641e+00,-1.003576802917823252e-01,-1.336702204692271190e+00,-5.331155846876733939e-01,-1.374407548419251501e+00
7.099999999999999645e-01,1.062621897680423588e+00,1.766428599066441452e+00,2.121978776021153479e+00,-1.314897994081899002e+00,1.583902058911728084e+00,-9.469591125563885381e-01,-1.904731775760867274e-01,-3.600252987996107601e-01,2.900271390596474985e-01,1.855966855159976170e+00,8.124039852901854264e-01,-7.066629999163070996e-01,-1.014443059688897142e+00,1.153785711846010420e+00,-1.601996242328020514e+00,-1.297781209268752178e+00,-1.082110423577593294e-01,-1.355078481367424592e+00,-5.537655578880983365e-01,-1.392908825647190874e+00
7.199999999999999734e-01,1.083526648542366466e+00,1.788275806104361987e+00,2.143979150631770914e+00,-1.333191901926080281e+00,1.605335760026204817e+00,-9.663311009180092226e-01,-2.023894242041480718e-01,-3.776398781617785749e-01,3.009310528593711620e-01,1.877901570044289148e+00,8.335554260093352985e-01,-7.276012940869837076e-01,-1.033342648563598365e+00,1.174544624806016513e+00,-1.621435680065118401e+00,-1.316035806573046418e+00,-1.165099963982032111e-01,-1.373491915466208413e+00,-5.744780192757853454e-01,-1.411463628845679219e+00
7.299999999999999822e-01,1.104408925099911620e+00,1.810118845892271233e+00,2.166195895817080164e+00,-1.351460204331220494e+00,1.626773891803940941e+00,-9.853446797658772516e-01,-2.148465591058086044e-01,-3.954978282755026164e-01,3.116013597923962819e-01,1.899855064325769671e+00,8.545566337534286072e-01,-7.481419775212909684e-01,-1.051943612552381779e+00,1.195319165683670359e+00,-1.640948496344369456e+00,-1.334252886721264630e+00,-1.253967249111528626e-01,-1.391905016522948291e+00,-5.949953885967967926e-01,-1.430038333797255534e+00
7.399999999999999911e-01,1.125274779614402476e+00,1.831956555924989294e+00,2.188635251683530569e+00,-1.369706533280476979e+00,1.648209012556103081e+00,-1.004025949336198931e+00,-2.277933486252976536e-01,-4.135181523758311717e-01,3.220083044199548716e-01,1.921829802041234769e+00,8.754151379189925031e-01,-7.682753100889478937e-01,-1.070272315046966849e+00,1.216111139915431183e+00,-1.660518886733999055e+00,-1.352437734742050424e+00,-1.348442292836877221e-01,-1.410317606813642044e+00,-6.152642651975180899e-01,-1.448629340338144056e+00
7.500000000000000000e-01,1.146127346938246472e+00,1.853790101615734098e+00,2.211301597500931582e+00,-1.387933330767936457e+00,1.669636223859616075e+00,-1.022403250768560978e+00,-2.411595090985188539e-01,-4.316129339402876020e-01,3.321318232238696933e-01,1.943829686729026562e+00,8.961372984328239699e-01,-7.879986702873371662e-01,-1.088356315849904110e+00,1.236920016278457046e+00,-1.680130726643223271e+00,-1.370594506853308081e+00,-1.448046376020110937e-01,-1.428728218894872892e+00,-6.352373130885531349e-01,-1.467231727431146826e+00
7.600000000000000089e-01,1.166967341650287926e+00,1.875622736518305134e+00,2.234197603911999064e+00,-1.406142046063553197e+00,1.691053013212264977e+00,-1.040506301640332643e+00,-2.548557149926275467e-01,-4.496882578157002097e-01,3.419603192523673063e-01,1.965859889589636644e+00,9.167280627697707018e-01,-8.073148092551070132e-01,-1.106223823473757584e+00,1.257743420382084309e+00,-1.699767881087043353e+00,-1.388726406469163344e+00,-1.552084518050508843e-01,-1.447134337046839914e+00,-6.548724104680249125e-01,-1.485839529296244299e+00
7.700000000000000178e-01,1.187793487571229489e+00,1.897459642691082804e+00,2.257324363391488564e+00,-1.424333245519694646e+00,1.712459088175356081e+00,-1.058365463338463597e+00,-2.687747476383600675e-01,-4.676456141124079036e-01,3.514891057669783381e-01,1.987926764153464587e+00,9.371910220364767508e-01,-8.262303932312263788e-01,-1.123903196421195627e+00,1.278577495302672729e+00,-1.719414503499669289e+00,-1.406835770453818801e+00,-1.659649856131251711e-01,-1.465532559323865058e+00,-6.741319422865468258e-01,-1.504445942165147487e+00
7.800000000000000266e-01,1.208602833511450925e+00,1.919307834457494977e+00,2.280681474591830682e+00,-1.442506646102479806e+00,1.733856233784859313e+00,-1.076011093382580386e+00,-2.827938498674759105e-01,-4.853837614495151720e-01,3.607186406219816122e-01,2.010037810989144802e+00,9.575286562432344661e-01,-8.447548431672721181e-01,-1.141422455368633404e+00,1.299417119438603052e+00,-1.739055326387543454e+00,-1.424924075293533710e+00,-1.769641423506476130e-01,-1.483918693914947795e+00,-6.929823003096780010e-01,-1.523043476396702234e+00
7.900000000000000355e-01,1.229390929746577710e+00,1.941176094638075389e+00,2.304267066502756478e+00,-1.460661096162944927e+00,1.755248209915904578e+00,-1.093472948190214566e+00,-2.967782442416896926e-01,-5.028009702177593798e-01,3.696526920277052319e-01,2.032201647803317357e+00,9.777426562262793164e-01,-8.628994478505533916e-01,-1.158808785252839035e+00,1.320255991098362003e+00,-1.758675941308293522e+00,-1.442991886203567331e+00,-1.880795829276706577e-01,-1.502287813261312666e+00,-7.113936067402066854e-01,-1.541624075810901440e+00
8.000000000000000444e-01,1.250151862880268805e+00,1.963074904095730266e+00,2.328077759964922056e+00,-1.478794535697379064e+00,1.776640689555410768e+00,-1.110779613227272922e+00,-3.105856836885628192e-01,-5.197975353185854130e-01,3.782965867842366658e-01,2.054427939048943497e+00,9.978342212821914581e-01,-8.806767062811834412e-01,-1.176088020752757313e+00,1.341086606726207275e+00,-1.778263061617202823e+00,-1.461038781852641133e+00,-1.991732392499316329e-01,-1.520634295807982816e+00,-7.293396424467217809e-01,-1.560179230314618026e+00
8.100000000000000533e-01,1.270878172805073314e+00,1.985016322914744391e+00,2.352108577485136465e+00,-1.496903972795222248e+00,1.798041223351177109e+00,-1.127957949762883771e+00,-3.240718286800652881e-01,-5.362784288885578121e-01,3.866556825095608940e-01,2.076727244661449312e+00,1.017804255900132127e+00,-8.980998420818319117e-01,-1.193284122825242211e+00,1.361900175686779457e+00,-1.797804757696298106e+00,-1.479063292856909850e+00,-2.101010332010910253e-01,-1.538951887371431404e+00,-7.467979325031994797e-01,-1.578700107977434319e+00
8.200000000000000622e-01,1.291560701618107654e+00,2.007013784823817204e+00,2.376352826907142557e+00,-1.514985511007031160e+00,1.819459202149467325e+00,-1.145032562717652969e+00,-3.370961655604607921e-01,-5.521559418436670086e-01,3.947341761908433333e-01,2.099110759390057535e+00,1.037653421326603764e+00,-9.151824281395877225e-01,-1.210418669190259422e+00,1.382686527785516484e+00,-1.817290651056971296e+00,-1.497062891345896318e+00,-2.207195449765285977e-01,-1.557233809853578288e+00,-7.637499177673097162e-01,-1.597177726872453185e+00
8.300000000000000711e-01,1.312188445467397546e+00,2.029081775976929514e+00,2.400801998508630408e+00,-1.533034452676692361e+00,1.840905780006033998e+00,-1.162025311045385756e+00,-3.495280871242814613e-01,-5.673521359174604761e-01,4.025343209113309006e-01,2.121589931809505281e+00,1.057382031888840057e+00,-9.319380652862948589e-01,-1.227510395781735930e+00,1.403434077130785829e+00,-1.836712052278532958e+00,-1.515034060148708006e+00,-2.308932249104033718e-01,-1.575472933812146259e+00,-7.801811252596606572e-01,-1.615603175257094737e+00
8.399999999999999689e-01,1.332668485614384668e+00,2.051237481451125166e+00,2.425401860961493572e+00,-1.550971080872910468e+00,1.862385319206124601e+00,-1.178894458577968374e+00,-3.606055576333106472e-01,-5.811761636601271430e-01,4.097271986893785689e-01,2.144175164010710066e+00,1.076818849292882296e+00,-9.481372141739183856e-01,-1.244536225646493355e+00,1.424068013491956775e+00,-1.855956004528920067e+00,-1.532903305236563929e+00,-2.399467227864861552e-01,-1.593575513595960613e+00,-7.956621688727538722e-01,-1.633871006720894359e+00
8.499999999999999778e-01,1.353145946165560831e+00,2.073491840320330848e+00,2.450227537806172862e+00,-1.568938271157557462e+00,1.883928690553358543e+00,-1.195775965841908040e+00,-3.715188858746768519e-01,-5.948185071867259088e-01,4.169591796832424202e-01,2.166878485205451454e+00,1.096303475370690395e+00,-9.642773096920854714e-01,-1.261585376526216828e+00,1.444698017594288286e+00,-1.875228920654251397e+00,-1.550803749066594683e+00,-2.488808616657928185e-01,-1.611707138967970687e+00,-8.110224023034645624e-01,-1.652166593347324852e+00
8.599999999999999867e-01,1.373524725103231869e+00,2.095861440512358786e+00,2.475221920904498329e+00,-1.586856232686755908e+00,1.905542561150060044e+00,-1.212621148911161795e+00,-3.815611197887137096e-01,-6.076214688000837194e-01,4.239066307338643091e-01,2.189708123941610740e+00,1.115663612220543666e+00,-9.801279382413246033e-01,-1.278627925074732552e+00,1.465247609001839590e+00,-1.894421707589033277e+00,-1.568661328969342295e+00,-2.570792743883575926e-01,-1.629775094072613895e+00,-8.258422332476289540e-01,-1.670386444435261408e+00
8.699999999999999956e-01,1.393787597575886439e+00,2.118359476844842160e+00,2.500370211077211469e+00,-1.604719588142682118e+00,1.927242393611978910e+00,-1.229438019474277777e+00,-3.906888142013351661e-01,-6.195605934898116285e-01,4.305645848430421085e-01,2.212671215084859089e+00,1.134895208184508286e+00,-9.956996633117981554e-01,-1.295669059554228175e+00,1.485702054565528840e+00,-1.913532419607585355e+00,-1.586470938242438677e+00,-2.644995153834612811e-01,-1.647773591218756328e+00,-8.401225930969766775e-01,-1.688524680636109387e+00
8.800000000000000044e-01,1.413917069698797269e+00,2.140997197372166649e+00,2.525657107470405727e+00,-1.622523605955104919e+00,1.949043456584146350e+00,-1.246231086277037381e+00,-3.988855527962340553e-01,-6.306251790839958460e-01,4.369280974506099535e-01,2.235772603806720493e+00,1.153992369519560413e+00,-1.011001523748294550e+00,-1.312710773268140896e+00,1.506047264961919652e+00,-1.932560512875198366e+00,-1.604227902209342416e+00,-2.711299619050693277e-01,-1.665697928370706515e+00,-8.538672167250093148e-01,-1.706576828347669217e+00
8.900000000000000133e-01,1.433896209890635154e+00,2.163783380236609322e+00,2.551067567685101345e+00,-1.640264507592364085e+00,1.970960164493785305e+00,-1.263001572186004839e+00,-4.061609294294023509e-01,-6.408172789188384399e-01,4.429933396219281061e-01,2.259014648828160610e+00,1.172947268845006663e+00,-1.026040777823318706e+00,-1.329752172956767620e+00,1.526270531684145171e+00,-1.951506687036993926e+00,-1.621928305698373540e+00,-2.769886389024344142e-01,-1.683544741403796507e+00,-8.670819976310554233e-01,-1.724540012096269948e+00
9.000000000000000222e-01,1.453709496213592356e+00,2.186723991798204647e+00,2.576587646922722907e+00,-1.657939728352905817e+00,1.993005433036394436e+00,-1.279747695911235494e+00,-4.125482723899360771e-01,-6.501504148686360063e-01,4.487586578547651528e-01,2.282397253295164852e+00,1.191750235853654472e+00,-1.040822697066378533e+00,-1.346789839312610093e+00,1.546361198070753451e+00,-1.970372739544610230e+00,-1.639569276260479880e+00,-2.821201709464497553e-01,-1.701312208319514019e+00,-8.797743467968310860e-01,-1.742413102126407320e+00
9.100000000000000311e-01,1.473343575349268519e+00,2.209822065622595311e+00,2.602205325697605875e+00,-1.675548115876259514e+00,2.015190112315556448e+00,-1.296464995315450119e+00,-4.181014228763086926e-01,-6.586481479650947435e-01,4.542254714933036674e-01,2.305918122661949621e+00,1.210390045759431210e+00,-1.055350420779212817e+00,-1.363818211515183121e+00,1.566311176232300539e+00,-1.989161442022290727e+00,-1.657149205484549137e+00,-2.865913063488363388e-01,-1.719000194102554779e+00,-8.919526064579433866e-01,-1.760196810044210469e+00
9.200000000000000400e-01,1.492787845089787124e+00,2.233077810893915771e+00,2.627911229226153278e+00,-1.693090049884697468e+00,2.037522550588988679e+00,-1.313146682143865096e+00,-4.228908479040260904e-01,-6.663425919678797049e-01,4.593988961193206100e-01,2.329573213411038068e+00,1.228854396179100972e+00,-1.069624887091166654e+00,-1.380829979542964159e+00,1.586115246353782648e+00,-2.007876441352804520e+00,-1.674667891056368152e+00,-2.904854991510874007e-01,-1.736610321894774378e+00,-9.036255528021828187e-01,-1.777893720359842611e+00
9.300000000000000488e-01,1.512034804071154204e+00,2.256488927306563141e+00,2.653699152231446146e+00,-1.710567466453163599e+00,2.060008325167076659e+00,-1.329784025925082158e+00,-4.269993069249238826e-01,-6.732728972908254006e-01,4.642880143277050009e-01,2.353357308448867702e+00,1.247130537599589584e+00,-1.083644863725211405e+00,-1.397816474445900958e+00,1.605771110449687900e+00,-2.026522185319106661e+00,-1.692126582469095419e+00,-2.938969969640501945e-01,-1.754145954819917641e+00,-9.148020117282393837e-01,-1.795508243431452211e+00
9.400000000000000577e-01,1.531080151113805243e+00,2.280051077754998268e+00,2.679566328628233851e+00,-1.727983774304929776e+00,2.082650156719405121e+00,-1.346366763943284584e+00,-4.305172485162667706e-01,-6.794837025858843083e-01,4.689057601360567817e-01,2.377264640261225637e+00,1.265206000265827191e+00,-1.097407105056888321e+00,-1.414768046082915287e+00,1.625279210573608468e+00,-2.045103872455666494e+00,-1.709527917457688506e+00,-2.969248184504637011e-01,-1.771612076848330997e+00,-9.254906100209390196e-01,-1.813046478966300556e+00
9.500000000000000666e-01,1.549922652898533038e+00,2.303758454425379743e+00,2.705513421226819037e+00,-1.745343661141453451e+00,2.105448002552581244e+00,-1.362883526439887971e+00,-4.335381141055891230e-01,-6.850235549567400550e-01,4.732684331327118854e-01,2.401289483339827502e+00,1.283069345422657381e+00,-1.110906655576764379e+00,-1.431674413494469222e+00,1.644642353651762701e+00,-2.063627425394656267e+00,-1.726875746549885848e+00,-2.996669532720982465e-01,-1.789015071580197569e+00,-9.356996840192740583e-01,-1.830515989102625474e+00
9.599999999999999645e-01,1.568362578559049814e+00,2.327643747930963958e+00,2.731406538693285757e+00,-1.762616418625314374e+00,2.128401567417446572e+00,-1.379177690972082537e+00,-4.359287887745284529e-01,-6.895088827109240315e-01,4.771759602126736111e-01,2.425454071934343148e+00,1.300521364401274971e+00,-1.123790967493951465e+00,-1.448424754100159584e+00,1.663680967246480735e+00,-2.081977975869881092e+00,-1.744140904662038860e+00,-3.021364024094048140e-01,-1.806317996406717974e+00,-9.449868437538202492e-01,-1.847870993486201208e+00
9.699999999999999734e-01,1.586805073066114291e+00,2.351621304100369958e+00,2.757525941404799674e+00,-1.779881102504445645e+00,2.151501642007334070e+00,-1.395524923424005692e+00,-4.382249723528716667e-01,-6.938538212272449268e-01,4.810808854528682565e-01,2.449699351778806822e+00,1.317933087090447764e+00,-1.136739399690199104e+00,-1.465208317764000290e+00,1.682768077810797624e+00,-2.100404980262046362e+00,-1.761396667070621591e+00,-3.045717243326188650e-01,-1.823617827691759841e+00,-9.542515307141858916e-01,-1.865229912653066036e+00
9.799999999999999822e-01,1.605055575127852352e+00,2.375723505780641620e+00,2.783744004572883846e+00,-1.797107900298595240e+00,2.174744072572080356e+00,-1.411769398201858650e+00,-4.402791665422684519e-01,-6.976816305593903644e-01,4.847907018693961012e-01,2.474049477434949740e+00,1.335110953398399136e+00,-1.149404769959148531e+00,-1.481914770551475691e+00,1.701727418098728961e+00,-2.118795922553717848e+00,-1.778614693602533992e+00,-3.069609241757257911e-01,-1.840878716266800774e+00,-9.630611985142916165e-01,-1.882548283293272728e+00
9.899999999999999911e-01,1.623121007724912079e+00,2.399943978086825691e+00,2.810070532499521878e+00,-1.814303234282994115e+00,2.198121230470022169e+00,-1.427899115091790572e+00,-4.421562912618645647e-01,-7.010416575359453839e-01,4.883257339259436947e-01,2.498502425153096951e+00,1.352053181549681016e+00,-1.161780787888285094e+00,-1.498533747006736583e+00,1.720565929540485373e+00,-2.137159605793764516e+00,-1.795800437650973747e+00,-3.093546009736497515e-01,-1.858109121802149266e+00,-9.714253809084577584e-01,-1.899836090049701776e+00
1.000000000000000000e+00,1.641059985605433758e+00,2.424268689757769213e+00,2.836548844328304231e+00,-1.831478613495614471e+00,2.221629267553526521e+00,-1.443948385206494711e+00,-4.439224462891148137e-01,-7.040503087912891589e-01,4.917437042369102174e-01,2.523049861975700914e+00,1.368805615031424505e+00,-1.173951581163677371e+00,-1.515088835446444016e+00,1.739338943384943548e+00,-2.155530979011303305e+00,-1.812964546974505486e+00,-3.117743714339819561e-01,-1.875323127660353695e+00,-9.794543495572899383e-01,-1.917110415836628334e+00
